fecha,Nemotecnico,Cantidad,Volumen,Precio Cierre,Precio Mayor,Precio Medio,Precio Menor,Variacion%,Variacion Absoluta
2004-09-24,ISA,613758,1068496710,1720.0,1785.0,1740.9088,1650.0,-1.71,-30.0
2004-09-27,ISA,300143,515218080,1710.0,1750.0,1716.5754,1700.0,-0.58,-10.0
2004-09-28,ISA,275111,468358705,1690.0,1745.0,1702.4354,1680.0,-1.17,-20.0
2004-09-29,ISA,374612,628222085,1670.0,1695.0,1676.994,1670.0,-1.18,-20.0
2004-09-30,ISA,285872,476026810,1665.0,1670.0,1665.1747,1650.0,-0.3,-5.0
2004-10-01,ISA,72358,119575085,1670.0,1670.0,1652.5482,1650.0,0.3,5.0
2004-10-04,ISA,210381,356470010,1685.0,1700.0,1694.4021,1670.0,0.9,15.0
2004-10-05,ISA,446118,761665290,1700.0,1740.0,1707.318,1675.0,0.89,15.0
2004-10-06,ISA,277758,470512850,1700.0,1700.0,1693.9669,1675.0,0.0,0.0
2004-10-07,ISA,555625,944265890,1680.0,1710.0,1699.4662,1675.0,-1.18,-20.0
2004-10-08,ISA,260336,443512870,1720.0,1720.0,1703.6171,1695.0,2.38,40.0
2004-10-11,ISA,124212,212645600,1710.0,1720.0,1711.957,1700.0,-0.58,-10.0
2004-10-12,ISA,257692,443282005,1720.0,1725.0,1720.2009,1710.0,0.58,10.0
2004-10-13,ISA,16494079,28042383105,1705.0,1720.0,1700.1485,1695.0,-0.87,-15.0
2004-10-14,ISA,460054,796593475,1740.0,1745.0,1731.5217,1710.0,2.05,35.0
2004-10-15,ISA,1117743,1978532325,1750.0,1800.0,1770.1138,1730.0,0.57,10.0
2004-10-19,ISA,1050752,1777188435,1715.0,1720.0,1691.3491,1645.0,-2.0,-35.0
2004-10-20,ISA,194999,332759645,1710.0,1720.0,1706.4685,1700.0,-0.29,-5.0
2004-10-21,ISA,13659903,23302134100,1730.0,1750.0,1705.8784,1700.0,1.17,20.0
2004-10-22,ISA,735388,1286660145,1760.0,1760.0,1749.6344,1740.0,1.73,30.0
2004-10-25,ISA,543177,966143055,1780.0,1790.0,1778.6892,1760.0,1.14,20.0
2004-10-26,ISA,928511,1660966245,1780.0,1795.0,1788.8493,1775.0,0.0,0.0
2004-10-27,ISA,556124,984221085,1770.0,1780.0,1769.7871,1755.0,-0.56,-10.0
2004-10-28,ISA,1347075,2403582830,1780.0,1795.0,1784.2977,1775.0,0.56,10.0
2004-10-29,ISA,227582,407107685,1800.0,1800.0,1788.8396,1780.0,1.12,20.0
2004-11-02,ISA,1324939,2467822580,1900.0,1900.0,1862.5934,1800.0,5.56,100.0
2004-11-03,ISA,1938490,3805451080,1965.0,1985.0,1963.1007,1900.0,3.42,65.0
2004-11-04,ISA,2666972,5315458090,2030.0,2035.0,1993.0686,1965.0,3.31,65.0
2004-11-05,ISA,3012526,6311294675,2100.0,2130.0,2095.0175,2010.0,3.45,70.0
2004-11-08,ISA,1267368,2639475035,2090.0,2105.0,2082.643,2020.0,-0.48,-10.0
2004-11-09,ISA,1139758,2355881755,2085.0,2085.0,2067.0017,2050.0,-0.24,-5.0
2004-11-10,ISA,2240569,4707165575,2120.0,2125.0,2100.8795,2085.0,1.68,35.0
2004-11-11,ISA,1296370,2800204445,2160.0,2170.0,2160.0349,2130.0,1.89,40.0
2004-11-12,ISA,875972,1906758055,2180.0,2195.0,2176.734,2150.0,0.93,20.0
2004-11-16,ISA,790797,1668253515,2090.0,2180.0,2109.585,2070.0,-4.13,-90.0
2004-11-17,ISA,1299508,2640571965,2045.0,2060.0,2031.9782,2005.0,-2.15,-45.0
2004-11-18,ISA,2245676,4704054970,2085.0,2120.0,2094.7167,2050.0,1.96,40.0
2004-11-19,ISA,1021036,2143288670,2095.0,2120.0,2099.1313,2085.0,0.48,10.0
2004-11-22,ISA,436315,918843580,2100.0,2125.0,2105.9179,2085.0,0.24,5.0
2004-11-23,ISA,619308,1308686505,2110.0,2130.0,2113.1432,2100.0,0.48,10.0
2004-11-24,ISA,411078,858778090,2080.0,2110.0,2089.0879,2050.0,-1.42,-30.0
2004-11-25,ISA,289247,591929910,2065.0,2080.0,2046.4513,2020.0,-0.72,-15.0
2004-11-26,ISA,307861,639596875,2065.0,2095.0,2077.5508,2060.0,0.0,0.0
2004-11-29,ISA,169429,349341460,2055.0,2065.0,2061.8752,2050.0,-0.48,-10.0
2004-11-30,ISA,195072,400475930,2050.0,2060.0,2052.9647,2040.0,-0.24,-5.0
2004-12-01,ISA,744241,1517868725,2040.0,2065.0,2039.4855,2025.0,-0.49,-10.0
2004-12-02,ISA,481195,966290205,1995.0,2030.0,2008.1052,1990.0,-2.21,-45.0
2004-12-03,ISA,578318,1163995865,2005.0,2030.0,2012.7263,2000.0,0.5,10.0
2004-12-06,ISA,308738,609365885,1960.0,2000.0,1973.7314,1955.0,-2.24,-45.0
2004-12-07,ISA,921197,1757373855,1965.0,1965.0,1907.7069,1860.0,0.26,5.0
2004-12-09,ISA,369225,717073545,1950.0,1955.0,1942.1045,1910.0,-0.76,-15.0
2004-12-10,ISA,561540,1132637410,2025.0,2050.0,2017.02,1940.0,3.85,75.0
2004-12-13,ISA,541682,1123389760,2070.0,2090.0,2073.8916,2025.0,2.22,45.0
2004-12-14,ISA,529993,1105793260,2065.0,2100.0,2086.4299,2060.0,-0.24,-5.0
2004-12-15,ISA,329821,667434200,2015.0,2040.0,2023.6255,2005.0,-2.42,-50.0
2004-12-16,ISA,464085,929509015,2000.0,2050.0,2002.8853,1990.0,-0.74,-15.0
2004-12-17,ISA,388881,790838435,2050.0,2050.0,2033.6258,1995.0,2.5,50.0
2004-12-20,ISA,503605,1029610295,2040.0,2050.0,2044.4799,2030.0,-0.49,-10.0
2004-12-21,ISA,943333,1931107295,2040.0,2050.0,2047.1109,2005.0,0.0,0.0
2004-12-22,ISA,289873,597073320,2070.0,2080.0,2059.7756,2040.0,1.47,30.0
2004-12-23,ISA,239471,495433685,2075.0,2075.0,2068.8671,2055.0,0.24,5.0
2004-12-24,ISA,22238,46071685,2070.0,2095.0,2071.7549,2070.0,-0.24,-5.0
2004-12-28,ISA,156229,328385995,2105.0,2110.0,2101.9529,2070.0,1.69,35.0
2004-12-29,ISA,168246,352502555,2070.0,2120.0,2095.1616,2060.0,-1.66,-35.0
2004-12-30,ISA,43213,89848810,2090.0,2100.0,2079.2079,2070.0,0.97,20.0
2005-01-03,ISA,106265,222810815,2075.0,2100.0,2096.747,2070.0,-0.72,-15.0
2005-01-04,ISA,60241,125029880,2075.0,2085.0,2075.4948,2075.0,0.0,0.0
2005-01-05,ISA,79647,164391415,2070.0,2080.0,2064.0001,2050.0,-0.24,-5.0
2005-01-06,ISA,130484,267854260,2055.0,2065.0,2052.7747,2050.0,-0.72,-15.0
2005-01-07,ISA,75268,154253290,2040.0,2060.0,2049.3874,2030.0,-0.73,-15.0
2005-01-11,ISA,72134,147699925,2050.0,2070.0,2047.5771,2030.0,0.49,10.0
2005-01-12,ISA,232034,482328705,2065.0,2095.0,2078.6984,2055.0,0.73,15.0
2005-01-13,ISA,230271,478763205,2070.0,2095.0,2079.1294,2070.0,0.24,5.0
2005-01-14,ISA,198771,408767340,2050.0,2090.0,2056.4737,2050.0,-0.97,-20.0
2005-01-17,ISA,123546,251376825,2040.0,2050.0,2034.682,2025.0,-0.49,-10.0
2005-01-18,ISA,372807,765154190,2050.0,2060.0,2052.4137,2040.0,0.49,10.0
2005-01-19,ISA,1384032,2889403555,2070.0,2090.0,2087.6711,2060.0,0.98,20.0
2005-01-20,ISA,174558,362843590,2060.0,2090.0,2078.642,2060.0,-0.48,-10.0
2005-01-21,ISA,497204,1022551815,2050.0,2070.0,2056.6042,2045.0,-0.49,-10.0
2005-01-24,ISA,399081,817076960,2030.0,2055.0,2047.3963,2030.0,-0.98,-20.0
2005-01-25,ISA,787121,1606943840,2060.0,2060.0,2041.5461,2035.0,1.48,30.0
2005-01-26,ISA,387142,790303140,2035.0,2055.0,2041.3779,2030.0,-1.21,-25.0
2005-01-27,ISA,662525,1353889600,2045.0,2050.0,2043.5298,2035.0,0.49,10.0
2005-01-28,ISA,272877,558039080,2070.0,2070.0,2045.0206,2030.0,1.22,25.0
2005-01-31,ISA,433030,902675880,2120.0,2120.0,2084.5574,2045.0,2.42,50.0
2005-02-01,ISA,1259177,2739028575,2200.0,2210.0,2175.253,2100.0,3.77,80.0
2005-02-02,ISA,649929,1472006350,2260.0,2310.0,2264.8725,2200.0,2.73,60.0
2005-02-03,ISA,1777016,4014922090,2270.0,2275.0,2259.3618,2250.0,0.44,10.0
2005-02-04,ISA,671715,1538417985,2290.0,2300.0,2290.2838,2275.0,0.88,20.0
2005-02-07,ISA,906464,2076797175,2275.0,2300.0,2291.0972,2275.0,-0.66,-15.0
2005-02-08,ISA,537135,1229429315,2265.0,2305.0,2288.8647,2260.0,-0.44,-10.0
2005-02-09,ISA,802716,1824423550,2275.0,2280.0,2272.8132,2270.0,0.44,10.0
2005-02-10,ISA,352584,805152550,2285.0,2295.0,2283.5765,2280.0,0.44,10.0
2005-02-11,ISA,634664,1438161455,2255.0,2280.0,2266.0202,2230.0,-1.31,-30.0
2005-02-14,ISA,230246,515093500,2235.0,2260.0,2237.1442,2230.0,-0.89,-20.0
2005-02-15,ISA,384275,857184420,2220.0,2235.0,2230.6536,2220.0,-0.67,-15.0
2005-02-16,ISA,356409,783285840,2210.0,2225.0,2197.7162,2185.0,-0.45,-10.0
2005-02-17,ISA,307197,672002215,2180.0,2220.0,2187.5286,2010.0,-1.36,-30.0
2005-02-18,ISA,365169,810554825,2260.0,2260.0,2219.6704,2160.0,3.67,80.0
2005-02-21,ISA,419553,941327870,2230.0,2280.0,2243.6447,2210.0,-1.33,-30.0
2005-02-22,ISA,420540,950004660,2270.0,2310.0,2259.0114,2240.0,1.79,40.0
2005-02-23,ISA,932341,2144368147,2310.0,2320.0,2299.9827,2275.0,1.76,40.0
2005-02-24,ISA,2209342,5318908150,2400.0,2495.0,2407.4626,2330.0,3.9,90.0
2005-02-25,ISA,2241896,5489230560,2415.0,2525.0,2448.4769,2400.0,0.63,15.0
2005-02-28,ISA,553895,1320638875,2410.0,2420.0,2384.2766,2325.0,-0.21,-5.0
2005-03-01,ISA,667442,1574557485,2300.0,2410.0,2359.0926,2300.0,-4.56,-110.0
2005-03-02,ISA,357366,824342625,2330.0,2330.0,2306.7181,2265.0,1.3,30.0
2005-03-03,ISA,535836,1221294110,2260.0,2340.0,2279.2312,2250.0,-3.0,-70.0
2005-03-04,ISA,570654,1242075010,2270.0,2280.0,2176.5816,2100.0,0.44,10.0
2005-03-07,ISA,378175,861607535,2265.0,2330.0,2278.3302,2260.0,-0.22,-5.0
2005-03-08,ISA,342946,771021790,2230.0,2270.0,2248.2309,2220.0,-1.55,-35.0
2005-03-09,ISA,739321,1697936385,2230.0,2325.0,2296.6159,2220.0,0.0,0.0
2005-03-10,ISA,201429,444363675,2210.0,2270.0,2206.0561,2180.0,-0.9,-20.0
2005-03-11,ISA,176295,393286985,2215.0,2250.0,2230.8459,2210.0,0.23,5.0
2005-03-14,ISA,569109,1212892955,2125.0,2220.0,2131.2138,2080.0,-4.06,-90.0
2005-03-15,ISA,499586,1031706890,2020.0,2100.0,2065.1237,2020.0,-4.94,-105.0
2005-03-16,ISA,634218,1310537625,2090.0,2100.0,2066.3835,1975.0,3.47,70.0
2005-03-17,ISA,304251,659089510,2165.0,2180.0,2166.269,2120.0,3.59,75.0
2005-03-18,ISA,278487,608064190,2195.0,2200.0,2183.4563,2160.0,1.39,30.0
2005-03-22,ISA,80757,175651070,2175.0,2180.0,2175.0569,2170.0,-0.91,-20.0
2005-03-23,ISA,18208,39379115,2175.0,2175.0,2162.737,2160.0,0.0,0.0
2005-03-28,ISA,179675,380933570,2100.0,2185.0,2120.1256,2100.0,-3.45,-75.0
2005-03-29,ISA,112106,235989895,2115.0,2120.0,2105.0603,2060.0,0.71,15.0
2005-03-30,ISA,75267,159193700,2125.0,2130.0,2115.0531,2105.0,0.47,10.0
2005-03-31,ISA,109651,237901975,2180.0,2180.0,2169.6289,2165.0,2.59,55.0
2005-04-01,ISA,98170,215021215,2200.0,2200.0,2190.2945,2185.0,0.92,20.0
2005-04-04,ISA,235689,505976555,2125.0,2200.0,2146.7975,2100.0,-3.41,-75.0
2005-04-05,ISA,570921,1229429425,2150.0,2165.0,2153.4143,2090.0,1.18,25.0
2005-04-06,ISA,309977,666799665,2155.0,2175.0,2151.1263,2150.0,0.23,5.0
2005-04-07,ISA,167616,364919910,2185.0,2195.0,2177.1186,2150.0,1.39,30.0
2005-04-08,ISA,178204,389830485,2170.0,2200.0,2187.5518,2160.0,-0.69,-15.0
2005-04-11,ISA,239934,522115670,2175.0,2190.0,2176.0804,2170.0,0.23,5.0
2005-04-12,ISA,424278,918186130,2170.0,2180.0,2164.1144,2140.0,-0.23,-5.0
2005-04-13,ISA,471564,1028384860,2185.0,2200.0,2180.7959,2175.0,0.69,15.0
2005-04-14,ISA,452494,988325515,2200.0,2200.0,2184.1737,2175.0,0.69,15.0
2005-04-15,ISA,373988,818046510,2185.0,2190.0,2187.3603,2175.0,-0.68,-15.0
2005-04-18,ISA,754875,1624460405,2150.0,2180.0,2151.9595,2140.0,-1.6,-35.0
2005-04-19,ISA,146315,315874975,2170.0,2170.0,2158.8694,2150.0,0.93,20.0
2005-04-20,ISA,654639,1444211080,2200.0,2220.0,2206.1183,2190.0,1.38,30.0
2005-04-21,ISA,1028179,2283774380,2250.0,2250.0,2221.1836,2190.0,2.27,50.0
2005-04-22,ISA,543358,1247549910,2295.0,2310.0,2295.9999,2250.0,2.0,45.0
2005-04-25,ISA,1217129,2865452620,2375.0,2430.0,2354.2719,2300.0,3.49,80.0
2005-04-26,ISA,1217407,2881791425,2350.0,2400.0,2367.1553,2350.0,-1.05,-25.0
2005-04-27,ISA,500703,1177129630,2380.0,2390.0,2350.9538,2330.0,1.28,30.0
2005-04-28,ISA,847832,2028373060,2390.0,2405.0,2392.4233,2380.0,0.42,10.0
2005-04-29,ISA,261663,625232345,2390.0,2390.0,2389.4565,2380.0,0.0,0.0
2005-05-02,ISA,199318,474988735,2390.0,2390.0,2383.0699,2360.0,0.0,0.0
2005-05-03,ISA,775356,1821834380,2375.0,2380.0,2349.6747,2330.0,-0.63,-15.0
2005-05-04,ISA,437440,1044604045,2390.0,2400.0,2387.9939,2350.0,0.63,15.0
2005-05-05,ISA,220871,529258030,2400.0,2405.0,2396.2314,2390.0,0.42,10.0
2005-05-06,ISA,305717,734087635,2410.0,2410.0,2401.1999,2390.0,0.42,10.0
2005-05-10,ISA,239843,577960125,2415.0,2420.0,2409.7436,2400.0,0.21,5.0
2005-05-11,ISA,357825,866851910,2420.0,2430.0,2422.5583,2410.0,0.21,5.0
2005-05-12,ISA,272166,660865695,2425.0,2445.0,2428.1714,2420.0,0.21,5.0
2005-05-13,ISA,217007,525455015,2410.0,2425.0,2421.3736,2410.0,-0.62,-15.0
2005-05-16,ISA,172747,413854155,2390.0,2410.0,2395.7241,2385.0,-0.83,-20.0
2005-05-17,ISA,125168,299200150,2400.0,2400.0,2390.3885,2380.0,0.42,10.0
2005-05-18,ISA,123393,297335515,2415.0,2420.0,2409.6627,2400.0,0.63,15.0
2005-05-19,ISA,299857,721762955,2405.0,2410.0,2407.0239,2400.0,-0.41,-10.0
2005-05-20,ISA,354894,850317120,2395.0,2410.0,2395.9749,2380.0,-0.42,-10.0
2005-05-23,ISA,346728,832087035,2390.0,2405.0,2399.8265,2385.0,-0.21,-5.0
2005-05-24,ISA,579024,1380745205,2375.0,2410.0,2384.6079,2370.0,-0.63,-15.0
2005-05-25,ISA,321333,766648780,2390.0,2390.0,2385.8389,2370.0,0.63,15.0
2005-05-26,ISA,453705,1089465045,2410.0,2410.0,2401.263,2390.0,0.84,20.0
2005-05-27,ISA,179086,431516465,2410.0,2410.0,2409.5488,2400.0,0.0,0.0
2005-05-31,ISA,111454,268392600,2410.0,2415.0,2408.102,2400.0,0.0,0.0
2005-06-01,ISA,909618,2223062495,2465.0,2465.0,2443.9517,2410.0,2.28,55.0
2005-06-02,ISA,256392,630951945,2470.0,2470.0,2460.8878,2450.0,0.2,5.0
2005-06-03,ISA,1358202,3479471110,2545.0,2600.0,2561.8215,2470.0,3.04,75.0
2005-06-07,ISA,1177928,3060309590,2575.0,2675.0,2598.0447,2550.0,1.18,30.0
2005-06-08,ISA,746584,1917436025,2560.0,2580.0,2568.279,2560.0,-0.58,-15.0
2005-06-09,ISA,1131989,2898054150,2540.0,2565.0,2560.1434,2535.0,-0.78,-20.0
2005-06-10,ISA,439585,1120475460,2555.0,2555.0,2548.9392,2530.0,0.59,15.0
2005-06-13,ISA,384258,971989430,2530.0,2550.0,2529.523,2520.0,-0.98,-25.0
2005-06-14,ISA,534145,1370275145,2580.0,2585.0,2565.3617,2530.0,1.98,50.0
2005-06-15,ISA,1101028,2859790315,2605.0,2620.0,2597.382,2570.0,0.97,25.0
2005-06-16,ISA,1297641,3392125590,2615.0,2630.0,2614.0709,2600.0,0.38,10.0
2005-06-17,ISA,951136,2534300130,2685.0,2695.0,2664.4982,2615.0,2.68,70.0
2005-06-20,ISA,729642,1967217605,2720.0,2720.0,2696.1409,2670.0,1.3,35.0
2005-06-21,ISA,1199981,3319226095,2770.0,2805.0,2766.0655,2700.0,1.84,50.0
2005-06-22,ISA,620157,1731724350,2770.0,2810.0,2792.3967,2760.0,0.0,0.0
2005-06-23,ISA,462704,1284423320,2790.0,2800.0,2775.9071,2710.0,0.72,20.0
2005-06-27,ISA,678875,1854723345,2730.0,2760.0,2732.0543,2720.0,-1.09,-30.0
2005-06-28,ISA,602449,1647914815,2745.0,2745.0,2735.3599,2720.0,0.55,15.0
2005-06-29,ISA,518407,1439998580,2785.0,2790.0,2777.7375,2740.0,1.46,40.0
2005-06-30,ISA,400286,1122191045,2810.0,2820.0,2803.4731,2790.0,0.9,25.0
2005-07-01,ISA,776894,2218607040,2900.0,2900.0,2855.7397,2800.0,3.2,90.0
2005-07-05,ISA,779064,2240366875,2900.0,2910.0,2875.7161,2805.0,0.0,0.0
2005-07-06,ISA,324512,939406105,2905.0,2930.0,2894.827,2880.0,0.17,5.0
2005-07-07,ISA,642404,1902156815,2980.0,2980.0,2960.9978,2900.0,2.58,75.0
2005-07-08,ISA,516182,1566386695,3050.0,3060.0,3034.5628,2965.0,2.35,70.0
2005-07-11,ISA,844651,2625629270,3130.0,3150.0,3108.5375,3050.0,2.62,80.0
2005-07-12,ISA,779570,2408833230,3015.0,3180.0,3089.9512,3015.0,-3.67,-115.0
2005-07-13,ISA,908165,2735892945,3045.0,3090.0,3012.5505,2950.0,1.0,30.0
2005-07-14,ISA,1595190,4832329960,3045.0,3060.0,3029.3131,3000.0,0.0,0.0
2005-07-15,ISA,637585,1942943930,3060.0,3070.0,3047.3489,3020.0,0.49,15.0
2005-07-18,ISA,1100632,3471686810,3160.0,3175.0,3154.2666,3100.0,3.27,100.0
2005-07-19,ISA,1219011,3788440120,3180.0,3180.0,3107.7981,3050.0,0.63,20.0
2005-07-21,ISA,839356,2707022285,3250.0,3270.0,3225.1182,3140.0,2.2,70.0
2005-07-22,ISA,1846227,6139419505,3300.0,3410.0,3325.3871,3270.0,1.54,50.0
2005-07-25,ISA,915276,3057706390,3340.0,3365.0,3340.7479,3300.0,1.21,40.0
2005-07-26,ISA,750332,2472012365,3300.0,3340.0,3294.5581,3250.0,-1.2,-40.0
2005-07-27,ISA,632934,2076148125,3265.0,3300.0,3280.1969,3265.0,-1.06,-35.0
2005-07-28,ISA,369806,1216529470,3295.0,3300.0,3289.6423,3265.0,0.92,30.0
2005-07-29,ISA,627273,2086750555,3300.0,3350.0,3326.7023,3300.0,0.15,5.0
2005-08-01,ISA,147898,496432135,3400.0,3400.0,3356.5845,3300.0,3.03,100.0
2005-08-02,ISA,710941,2445217025,3430.0,3505.0,3439.4092,3405.0,0.88,30.0
2005-08-03,ISA,391752,1348880560,3480.0,3480.0,3443.2002,3415.0,1.46,50.0
2005-08-04,ISA,2611060,8960884385,3400.0,3530.0,3431.8952,3400.0,-2.3,-80.0
2005-08-05,ISA,1778475,6137325685,3500.0,3530.0,3450.8923,3420.0,2.94,100.0
2005-08-08,ISA,1477377,5211269260,3640.0,3640.0,3527.3794,3500.0,4.0,140.0
2005-08-09,ISA,3882601,14763844175,3770.0,3850.0,3802.5654,3650.0,3.57,130.0
2005-08-10,ISA,1337418,5142675655,3840.0,3890.0,3845.2269,3770.0,1.86,70.0
2005-08-11,ISA,1188278,4594683835,3900.0,3905.0,3866.6742,3820.0,1.56,60.0
2005-08-12,ISA,1031804,3958624700,3835.0,3890.0,3836.6053,3800.0,-1.67,-65.0
2005-08-16,ISA,578590,2233250085,3850.0,3900.0,3859.8145,3845.0,0.39,15.0
2005-08-17,ISA,701089,2729983525,3900.0,3915.0,3893.9186,3850.0,1.3,50.0
2005-08-18,ISA,584175,2290847090,3935.0,3950.0,3921.5083,3880.0,0.9,35.0
2005-08-19,ISA,664239,2655771930,4000.0,4010.0,3998.2174,3940.0,1.65,65.0
2005-08-22,ISA,1441193,5723030275,3910.0,4000.0,3971.0367,3900.0,-2.25,-90.0
2005-08-23,ISA,764978,2959767370,3760.0,3920.0,3869.0882,3730.0,-3.84,-150.0
2005-08-24,ISA,1013269,3853733700,3820.0,3850.0,3803.2681,3740.0,1.6,60.0
2005-08-25,ISA,586948,2278032935,3875.0,3940.0,3881.1495,3815.0,1.44,55.0
2005-08-26,ISA,609928,2310003545,3720.0,3875.0,3787.3381,3700.0,-4.0,-155.0
2005-08-29,ISA,1084421,3802657100,3530.0,3720.0,3506.6244,3410.0,-5.11,-190.0
2005-08-30,ISA,1200181,4172231960,3545.0,3600.0,3476.3356,3310.0,0.42,15.0
2005-08-31,ISA,1375086,5148014340,3820.0,3820.0,3743.7763,3650.0,7.76,275.0
2005-09-01,ISA,761983,2927072120,3860.0,3880.0,3841.3877,3800.0,1.05,40.0
2005-09-02,ISA,562806,2213341495,3960.0,3960.0,3932.6899,3900.0,2.59,100.0
2005-09-05,ISA,541882,2115769590,3870.0,3940.0,3904.484,3860.0,-2.27,-90.0
2005-09-06,ISA,338490,1305590465,3830.0,3890.0,3857.102,3700.0,-1.03,-40.0
2005-09-07,ISA,508497,1976681450,3880.0,3900.0,3887.3021,3850.0,1.31,50.0
2005-09-08,ISA,460601,1757494460,3800.0,3885.0,3815.6549,3780.0,-2.06,-80.0
2005-09-09,ISA,491490,1859539310,3780.0,3810.0,3783.4733,3750.0,-0.53,-20.0
2005-09-12,ISA,1006154,3687034115,3660.0,3780.0,3664.4829,3620.0,-3.17,-120.0
2005-09-13,ISA,1052266,3871228040,3665.0,3720.0,3678.9443,3600.0,0.14,5.0
2005-09-14,ISA,749974,2799978125,3750.0,3760.0,3733.4336,3700.0,2.32,85.0
2005-09-15,ISA,253747,950173125,3750.0,3780.0,3744.5689,3710.0,0.0,0.0
2005-09-16,ISA,240212,891724300,3710.0,3750.0,3712.2388,3690.0,-1.07,-40.0
2005-09-19,ISA,1261797,4728039475,3730.0,3750.0,3747.0682,3700.0,0.54,20.0
2005-09-20,ISA,791701,2969950815,3750.0,3770.0,3751.3541,3725.0,0.54,20.0
2005-09-21,ISA,510841,1900164935,3690.0,3750.0,3719.6798,3690.0,-1.6,-60.0
2005-09-22,ISA,426189,1578274320,3695.0,3720.0,3703.2263,3690.0,0.14,5.0
2005-09-23,ISA,1316878,4855412795,3650.0,3720.0,3687.0635,3650.0,-1.22,-45.0
2005-09-26,ISA,919042,3361983265,3610.0,3690.0,3658.1389,3610.0,-1.1,-40.0
2005-09-27,ISA,452389,1636824595,3605.0,3650.0,3618.1795,3600.0,-0.14,-5.0
2005-09-28,ISA,412817,1491846505,3610.0,3625.0,3613.8204,3605.0,0.14,5.0
2005-09-29,ISA,878604,3202477595,3640.0,3650.0,3644.9613,3600.0,0.83,30.0
2005-09-30,ISA,377938,1409315745,3740.0,3780.0,3728.9602,3650.0,2.75,100.0
2005-10-03,ISA,1597847,6146989275,3890.0,3890.0,3847.045,3760.0,4.01,150.0
2005-10-04,ISA,1211734,4722893480,3860.0,3930.0,3897.6322,3855.0,-0.77,-30.0
2005-10-05,ISA,426082,1646374645,3880.0,3900.0,3863.9854,3850.0,0.52,20.0
2005-10-06,ISA,468517,1779948445,3750.0,3860.0,3799.1118,3720.0,-3.35,-130.0
2005-10-07,ISA,2772732,10401978995,3795.0,3800.0,3751.527,3660.0,1.2,45.0
2005-10-10,ISA,194249,701710075,3600.0,3790.0,3612.4257,3600.0,-5.14,-195.0
2005-10-11,ISA,347261,1261780790,3675.0,3680.0,3633.5229,3595.0,2.08,75.0
2005-10-12,ISA,445355,1670905770,3765.0,3790.0,3751.8514,3700.0,2.45,90.0
2005-10-13,ISA,702244,2668535690,3765.0,3830.0,3800.0121,3760.0,0.0,0.0
2005-10-14,ISA,355916,1352636620,3840.0,3850.0,3800.4378,3755.0,1.99,75.0
2005-10-18,ISA,157028,600536095,3830.0,3850.0,3824.3886,3800.0,-0.26,-10.0
2005-10-19,ISA,429760,1652385660,3850.0,3855.0,3844.9033,3820.0,0.52,20.0
2005-10-20,ISA,755950,2955242985,3880.0,3980.0,3909.3101,3860.0,0.78,30.0
2005-10-21,ISA,357126,1375813925,3840.0,3880.0,3852.4608,3840.0,-1.03,-40.0
2005-10-24,ISA,129889,496877350,3830.0,3860.0,3825.3998,3810.0,-0.26,-10.0
2005-10-25,ISA,221747,852683325,3830.0,3890.0,3845.2981,3820.0,0.0,0.0
2005-10-26,ISA,717919,2737965060,3800.0,3850.0,3813.7521,3800.0,-0.78,-30.0
2005-10-27,ISA,390639,1481685220,3780.0,3850.0,3792.9782,3770.0,-0.53,-20.0
2005-10-28,ISA,397676,1507340300,3800.0,3830.0,3790.3728,3760.0,0.53,20.0
2005-10-31,ISA,104878,400890230,3850.0,3855.0,3822.4435,3800.0,1.32,50.0
2005-11-01,ISA,542215,2106279815,3900.0,3900.0,3884.5842,3810.0,1.3,50.0
2005-11-02,ISA,572726,2256450200,3950.0,3960.0,3939.8424,3900.0,1.28,50.0
2005-11-03,ISA,2568678,10089833095,3960.0,3985.0,3928.0257,3900.0,0.25,10.0
2005-11-04,ISA,278340,1094043375,3940.0,3980.0,3930.6006,3910.0,-0.51,-20.0
2005-11-08,ISA,286406,1133621910,4000.0,4000.0,3958.0941,3900.0,1.52,60.0
2005-11-09,ISA,835187,3358084965,4050.0,4050.0,4020.7582,4000.0,1.25,50.0
2005-11-10,ISA,1071522,4459772920,4170.0,4250.0,4162.0918,4100.0,2.96,120.0
2005-11-11,ISA,2599481,11422237385,4400.0,4520.0,4394.0453,4170.0,5.52,230.0
2005-11-15,ISA,1117895,4923320265,4350.0,4460.0,4404.099,4200.0,-1.14,-50.0
2005-11-16,ISA,849993,3753010510,4500.0,4500.0,4415.3428,4255.0,3.45,150.0
2005-11-17,ISA,1730711,7931013060,4560.0,4640.0,4582.5173,4500.0,1.33,60.0
2005-11-18,ISA,1206101,5483396925,4525.0,4600.0,4546.3829,4500.0,-0.77,-35.0
2005-11-21,ISA,962742,4390693165,4560.0,4575.0,4560.6125,4490.0,0.77,35.0
2005-11-22,ISA,1190880,5575021255,4680.0,4720.0,4681.4299,4555.0,2.63,120.0
2005-11-23,ISA,1396493,6521979065,4700.0,4720.0,4670.2555,4580.0,0.43,20.0
2005-11-24,ISA,906032,4210719425,4700.0,4700.0,4647.429,4620.0,0.0,0.0
2005-11-25,ISA,753152,3576744005,4760.0,4765.0,4749.0334,4700.0,1.28,60.0
2005-11-28,ISA,906665,4421145820,4900.0,4910.0,4876.2727,4780.0,2.94,140.0
